#Nodes with GAIN events with expectation above 0.5
N2: 0.703246
N3: 0.931963
N26: 1.48144
Furcep: 1.96021
N56: 1.8477
N62: 1.03318
N63: 1.91865
N67: 0.564245
N74: 0.993172
C3125: 1.33029
N92: 1.38286
C2208: 0.964687
Total number of gain events: 25.7907
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
N26: 0.670008
N28: 0.502579
Rhaspe: 1.84462
Rhamar: 1.77303
Rhatem: 0.909694
N33: 1.19836
N37: 1.04587
N42: 0.999406
N45: 0.778451
FGA465: 0.991063
N58: 0.77736
N60: 0.758965
FGA489: 1.03881
N69: 0.526265
N73: 1.02511
Calboe: 2.63493
N78: 1.7396
N79: 1.15774
N80: 1.7403
N82: 0.565365
N83: 0.502239
N85: 1.02631
N88: 1.57154
C404: 1.02664
N96: 1.02984
N106: 0.957688
N127: 1.22922
Total number of loss events: 41.496
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 3.16787e-28
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N33: 0.995212
N64: 0.742658
N112: 0.96747
N116: 0.973109
N118: 0.672039
N127: 0.99413
Total number of demi-dulications events: 6.78707
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
N1:ML=16 to N27:ML=12  ProbOfChange = 0.999988  sum expectations= 0.310632
	HEURISTIC ESTIMATION:	Gains = 1.05357e-07	Losses = 4.22606	Duplications = 9.70657e-50	Demi-dupl = 4.41986e-09	Base-number = 0
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N2	0.703246	0.015563	3.16763e-28	0.000190793	0
N3	0.931963	0.0782461	3.45269e-37	0.00116216	0
N4	0.0671792	0.0208849	1.17818e-43	1.27239e-05	0
B3088	0.492306	0.497939	0	8.83316e-06	0
N5	0.0605181	0.0360094	6.0412e-44	2.0028e-06	0
N6	0.409909	0.440338	1.83888e-51	5.35672e-05	0
BGA709	2.45775e-07	5.83361e-07	0	1.14775e-11	0
BGA710	2.45775e-07	5.83361e-07	0	1.14775e-11	0
BGA309	0.410453	0.440883	0	5.36523e-05	0
N7	0.133772	0.0776442	1.00951e-45	1.61709e-05	0
N8	0.126581	0.117933	8.48684e-49	3.48495e-07	0
N9	0.110304	0.134378	2.35772e-62	6.18185e-08	0
B11696	1.65931e-07	4.52661e-07	0	2.24833e-13	0
B11697	1.65931e-07	4.52661e-07	0	2.24833e-13	0
N10	0.0925618	0.116164	4.81808e-54	6.35214e-08	0
B11609	0.00165821	0.00213055	0	2.58192e-10	0
BGA392	0.00165821	0.00213055	0	2.58192e-10	0
N11	0.0205902	0.0217797	7.46852e-54	3.59583e-07	0
N12	0.00441585	0.00485648	3.19056e-55	5.47804e-09	0
N13	0.0352845	0.0308177	2.48679e-44	1.04974e-09	0
N14	0.154247	0.172514	1.05939e-65	5.48983e-08	0
B985	2.096e-07	5.28315e-07	0	5.12939e-13	0
B983	2.096e-07	5.28315e-07	0	5.12939e-13	0
N15	0.0822006	0.094657	1.17246e-53	1.71949e-09	0
N16	0.0237126	0.0295233	3.42157e-68	1.93651e-09	0
B199	5.95974e-08	1.71705e-07	0	2.45095e-15	0
BGAA3	5.95974e-08	1.71705e-07	0	2.45095e-15	0
N17	0.0235718	0.0293824	3.44161e-68	1.93651e-09	0
B11604	8.4324e-08	2.4302e-07	0	3.46583e-15	0
BGA583	8.4324e-08	2.4302e-07	0	3.46583e-15	0
N18	0.0550962	0.056331	9.56696e-47	1.19318e-09	0
N19	0.100552	0.113114	2.93739e-69	6.61879e-10	0
BGA89	1.88983e-06	4.82484e-06	0	1.40194e-12	0
BGA40	1.88983e-06	4.82484e-06	0	1.40194e-12	0
N20	0.0151246	0.0171769	1.66407e-54	5.48311e-10	0
N21	0.0638771	0.0743901	3.74166e-68	2.12495e-10	0
BGAA2	1.425e-07	3.78484e-07	0	3.22016e-14	0
BGAA1	1.425e-07	3.78484e-07	0	3.22016e-14	0
N22	0.0568874	0.0673314	4.98803e-68	2.12345e-10	0
BGA584	0.000453378	0.000522569	0	7.06808e-12	0
BGA706	0.000453378	0.000522569	0	7.06808e-12	0
N23	0.092232	0.0872906	7.56059e-55	6.38268e-09	0
N24	0.0863033	0.10545	5.62873e-65	1.14792e-08	0
BGA304	0.000120094	0.00015147	0	1.20175e-11	0
BGA303	0.000120094	0.00015147	0	1.20175e-11	0
N25	0.0928222	0.112	5.52537e-65	1.12492e-08	0
BGAB1	1.10742e-07	3.0106e-07	0	8.2002e-14	0
BGA7	1.10742e-07	3.0106e-07	0	8.2002e-14	0
N26	1.48144	0.670008	1.22906e-40	0.0139808	0
PGA445	1.08057e-05	1.04584e-05	0	3.91859e-08	0
PGA363	1.08057e-05	1.04584e-05	0	3.91859e-08	0
N27	1.05357e-07	4.22606	9.70657e-50	4.41986e-09	0
N28	0.00604134	0.502579	3.12375e-38	3.22737e-08	0
Rhaspe	0.165258	1.84462	0	2.28804e-05	0
N29	0.00420804	0.0724594	1.96191e-35	1.33974e-07	0
Rhamar	0.161865	1.77303	0	3.96955e-05	0
Rhatem	0.29131	0.909694	0	0.00179164	0
N30	0.00252025	0.105644	3.91309e-43	6.05484e-09	0
N31	0.0241221	0.0787835	9.0167e-46	0.000639026	0
N32	0.0185212	0.0303598	8.31543e-44	6.16955e-06	0
N33	0.242275	1.19836	1.54842e-54	0.995212	0
FGA379	3.36398e-07	3.79167e-06	0	8.16921e-08	0
F647	3.36398e-07	3.79167e-06	0	8.16921e-08	0
N34	0.0414748	0.026848	1.04788e-39	1.79203e-05	0
N35	0.0371836	0.028544	3.0862e-40	1.1039e-05	0
N36	0.00175439	0.0406696	5.80625e-42	1.07595e-07	0
N37	0.0515738	1.04587	1.76772e-50	2.36002e-08	0
F3016	3.00547e-08	1.38099e-06	0	0	0
F3015	3.00547e-08	1.38099e-06	0	0	0
N38	0.00295206	0.00739006	6.4403e-40	2.03493e-08	0
N39	0.0133272	0.00308805	5.17445e-40	7.38808e-08	0
N40	0.00256226	0.0262741	4.64306e-44	2.08651e-08	0
N41	0.00106331	0.0122616	7.09576e-50	1.11493e-10	0
N42	0.0342204	0.999406	3.52917e-60	6.17989e-09	0
F1476	3.80436e-08	2.8891e-06	0	0	0
FGA81	3.80436e-08	2.8891e-06	0	0	0
N43	0.00806455	0.00635357	1.06447e-40	5.14445e-09	0
Furcep	1.96021	0.0651257	0	0.0276025	0
