#Nodes with GAIN events with expectation above 0.5
PGA445: 0.555293
Furcep: 1.91108
FGA331: 1.86782
FGA104: 1.02454
FGA174: 1.89038
C601: 1.00152
C3125: 1.23986
C3126: 1.3603
C2208: 0.988863
Total number of gain events: 20.0852
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
PGA445: 0.572105
Rhaspe: 1.67562
Rhamar: 1.61404
Rhatem: 0.724953
FGA379: 1.1275
F3015: 1.02295
F1476: 0.984477
N28: 0.800051
FGA465: 0.983051
FGA99: 0.804881
FGA15: 0.794217
FGA489: 1.01883
N42: 0.572777
CGA763: 1.00797
Calboe: 2.63489
CGA429: 1.72639
N49: 1.27432
C984: 1.61099
CGA494: 1.0034
N54: 1.59127
C404: 1.02377
CGA45: 1.01168
C3121: 0.966453
N83: 1.13206
Total number of loss events: 37.1569
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.10237e-31
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N2: 0.537422
FGA379: 0.999767
N38: 0.669794
N68: 0.957348
N72: 0.966799
N74: 0.601342
N83: 0.999435
Total number of demi-dulications events: 8.53893
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N2	0.0240452	0.0136078	2.06737e-31	0.537422	0
N3	0.0913506	0.0820463	1.06264e-38	0.453695	0
N4	0.023961	0.0151738	1.03734e-40	0.00586488	0
B3088	0.338117	0.370389	0	0.00301596	0
N5	0.0315757	0.0250501	1.58376e-37	0.00128455	0
BGA709	0.287515	0.326308	0	0.00173213	0
BGA309	0.287515	0.326308	0	0.00173213	0
N6	0.045776	0.0580924	2.26662e-42	0.00862608	0
N7	0.086664	0.0834045	1.68782e-43	0.0002337	0
B11696	0.079589	0.0939834	0	2.09908e-05	0
B11609	0.079589	0.0939834	0	2.09908e-05	0
N8	0.00968083	0.0135808	3.23227e-48	0.000246925	0
N9	0.00258566	0.00252644	1.0079e-45	5.20463e-06	0
N10	0.025656	0.0214584	1.28953e-40	1.87792e-06	0
B983	0.11382	0.125312	0	7.1229e-07	0
B11604	0.11382	0.125312	0	7.1229e-07	0
N11	0.0666319	0.0659035	1.04599e-43	2.39833e-06	0
BGAA1	0.0512039	0.0592261	0	1.44236e-07	0
BGA584	0.0512039	0.0592261	0	1.44236e-07	0
N12	0.0637964	0.0608447	1.35467e-46	7.11987e-06	0
BGA303	0.0653702	0.0755566	0	6.31258e-07	0
BGAB1	0.0653702	0.0755566	0	6.31258e-07	0
PGA445	0.555293	0.572105	0	0.462629	0
N13	0.00692112	0.0173813	2.08933e-35	5.60817e-07	0
N14	0.00361228	0.433015	6.41101e-40	6.73323e-09	0
Rhaspe	0.112417	1.67562	0	0.0003901	0
N15	0.00323385	0.0605437	7.93257e-34	5.93116e-08	0
Rhamar	0.10861	1.61404	0	0.000230319	0
Rhatem	0.216306	0.724953	0	0.000929821	0
N16	0.00859528	0.000861181	1.49523e-44	1.79628e-08	0
N17	0.0152422	0.0138357	2.28012e-45	0.000155446	0
N18	0.011477	0.0166309	4.3386e-40	1.94709e-06	0
FGA379	0.158494	1.1275	0	0.999767	0
N19	0.0293437	0.0146406	1.99951e-36	7.98458e-06	0
N20	0.0282222	0.0221873	2.32429e-36	3.33511e-06	0
N21	0.0014128	0.0300371	9.16983e-41	3.50134e-07	0
F3015	0.0345804	1.02295	0	4.70768e-08	0
N22	0.002777	0.00522097	1.42517e-39	3.14297e-08	0
N23	0.0122757	0.00207537	1.30867e-39	1.62675e-08	0
N24	0.00239607	0.0216859	1.84509e-43	5.54081e-08	0
N25	0.000869168	0.0141729	1.18624e-49	2.67503e-10	0
F1476	0.0209142	0.984477	0	4.99933e-09	0
N26	0.00643803	0.00673894	3.81052e-40	2.87319e-09	0
Furcep	1.91108	0.157629	0	0.0566558	0
N27	0.00100189	0.0298914	8.50053e-39	3.88678e-09	0
Furpol	0.094506	0.0288852	0	8.89058e-07	0
N28	0.0019136	0.800051	2.21304e-39	3.55243e-09	0
N29	0.00231662	0.120607	1.36772e-44	1.63206e-09	0
F2241	0.00480687	0.022754	0	2.44664e-10	0
Furang	0.00480687	0.022754	0	2.44664e-10	0
FGA490	0.0115075	0.147745	0	2.35253e-10	0
N30	0.00454444	0.0128439	2.31292e-51	2.36019e-08	0
N31	0.00706388	0.00327993	8.94708e-48	5.17238e-10	0
N32	0.030037	0.000807077	3.23325e-48	5.87616e-09	0
N33	0.00138314	0.00225484	3.92626e-43	5.23417e-09	0
N34	0.00314459	0.00359933	2.23583e-41	6.83148e-09	0
FGA456	0.00473055	0.00504916	0	6.56728e-10	0
FGA513	0.00473055	0.00504916	0	6.56728e-10	0
F12278	0.0112312	0.0120046	0	2.2981e-09	0
N35	0.133194	0.00354177	2.10875e-43	5.60778e-06	0
Furant	0.00611763	0.137457	0	2.04564e-06	0
FGA331	1.86782	0.00144723	0	0.00045992	0
FGA465	0.0106986	0.983051	0	1.44553e-09	0
N36	0.00351509	0.1762	1.18866e-48	4.20551e-09	0
FGA99	0.00899717	0.804881	0	7.14224e-10	0
N37	0.0103175	0.017469	5.11003e-44	1.6521e-07	0
FGA15	0.00548459	0.794217	0	4.76638e-09	0
FGA581	0.217617	0.00634942	0	1.85728e-08	0
FGA104	1.02454	0.0281144	0	0.00180488	0
FGA489	0.0329	1.01883	0	1.42114e-08	0
FGA174	1.89038	0.141486	0	0.0449233	0
FurbGB	0.122537	0.134422	0	0.000232582	0
N38	0.00275898	0.0031014	3.67159e-43	0.669794	0
N39	0.016078	0.0325684	1.27374e-38	0.251821	0
N40	0.0510381	0.37953	7.8178e-44	0.0769233	0
CGA312	0.472825	0.128343	0	0.00138458	0
N41	0.00258732	0.209915	4.15495e-46	0.00124069	0
N42	0.000328496	0.572777	1.7905e-51	5.65266e-05	0
N43	0.00837533	0.00476528	2.36336e-54	1.33776e-06	0
N44	0.15651	0.0368722	2.87183e-52	4.28977e-07	0
CGA642	0.0408939	0.0386018	0	1.01176e-08	0
N45	0.0122735	0.00621451	1.85415e-51	5.83227e-09	0
CGA763	0.00420435	1.00797	0	4.13911e-09	0
C601	1.00152	0.00529584	0	5.6348e-09	0
N46	0.00222831	0.01811	1.76063e-46	9.16918e-08	0
CGA236	0.214483	0.0766606	0	5.35365e-07	0
N47	0.0026824	0.164799	1.60931e-41	2.53697e-08	0
N48	0.0543938	0.122922	1.53071e-37	1.70668e-08	0
Calboe	0.00375945	2.63489	0	8.92384e-07	0
C3125	1.23986	0.054318	0	0.0200619	0
CGA429	0.0265339	1.72639	0	7.74573e-08	0
N49	4.98186e-05	1.27432	4.55949e-48	1.12375e-06	0
C984	0.0213366	1.61099	0	1.02549e-07	0
N50	0.000728813	0.1835	3.41302e-40	7.14594e-08	0
CGA310	0.0528506	0.459705	0	4.69376e-08	0
N51	0.00965127	0.418842	4.05091e-40	4.03158e-08	0
CGA365	0.0746024	0.0722662	0	6.22909e-09	0
CGA494	0.00573342	1.0034	0	2.90254e-09	0
N52	0.254278	0.0325486	4.21657e-49	5.89083e-05	0
N53	0.00375818	0.0625176	6.13076e-48	4.65743e-07	0
C12265	0.425161	0.0356921	0	6.66701e-07	0
N54	0.00138092	1.59127	3.70305e-47	3.58903e-07	0
C404	0.0031821	1.02377	0	1.65749e-09	0
N55	0.00306665	0.0141854	5.52318e-56	1.50893e-09	0
Cl11778	0.00614972	0.0156169	0	1.39695e-10	0
CGA48	0.00614972	0.0156169	0	1.39695e-10	0
C3126	1.3603	0.0357936	0	0.00103539	0
N56	0.190664	0.123857	3.63192e-46	0.0777881	0
CGA311	0.0830805	0.134157	0	0.000437935	0
N57	0.00905838	0.00315128	2.9185e-44	0.000359719	0
N58	0.007728	0.070403	2.5225e-47	7.63427e-05	0
CGA45	0.0173751	1.01168	0	1.50131e-06	0
N59	0.00912051	0.0041661	5.04144e-51	1.12152e-06	0
C3043	0.0362659	0.0355284	0	3.79064e-07	0
CGA364	0.0362659	0.0355284	0	3.79064e-07	0
C2208	0.988863	0.0458529	0	7.78955e-05	0
N60	0.21775	0.218486	5.2254e-41	0.325872	0
N61	0.0170847	0.0279224	2.99479e-41	0.00410622	0
CGA453	0.0270719	0.0193039	0	7.32817e-05	0
N62	0.00352268	0.0358951	3.19505e-50	7.14057e-05	0
CGA501	0.0482717	0.00813131	0	1.87565e-06	0
C3121	0.00659299	0.966453	0	1.87548e-06	0
N63	0.0474713	0.0503333	7.08329e-46	0.0041728	0
Calparcri	0.00146262	0.00166996	0	6.71721e-06	0
C3118	0.00146262	0.00166996	0	6.71721e-06	0
N64	0.000965387	0.000552317	3.12829e-44	6.2364e-09	0
N65	0.0164535	0.0115106	3.49833e-41	0.000386992	0
N66	0.0188125	0.0195958	1.04539e-39	2.58514e-05	0
N67	0.00831513	0.00910171	5.37734e-37	1.35297e-06	0
N68	0.0211105	0.0196182	2.22685e-40	0.957348	0
Triowe	0.09691	0.101774	0	0.0422368	0
N69	0.00833916	0.00739542	4.94695e-42	0.0290219	0
Trijoh	0.0721506	0.0779575	0	0.0132149	0
Trimel	0.0721506	0.0779575	0	0.0132149	0
N70	0.0328132	0.0347798	5.95498e-40	2.88344e-06	0
N71	0.00357661	0.00431807	2.87949e-39	1.7847e-07	0
Trihoe	0.0105898	0.0116957	0	2.17932e-08	0
Tribit	0.0105898	0.0116957	0	2.17932e-08	0
Trijac	0.0193586	0.0212058	0	1.66344e-07	0
N72	0.0524378	0.0502185	1.71788e-40	0.966799	0
Tricri	0.0930281	0.100197	0	0.0327892	0
N73	0.0159068	0.0165779	7.64067e-41	0.0276206	0
Triwie	0.0555832	0.0620813	0	0.00516841	0
Triqua	0.0555832	0.0620813	0	0.00516841	0
N74	0.0308526	0.0212198	6.27378e-37	0.601342	0
N75	0.135562	0.132202	6.07523e-37	0.368657	0
Kinboe	0.0980754	0.117927	0	0.0296094	0
Kinfis	0.0980754	0.117927	0	0.0296094	0
Kinxen	0.306596	0.325205	0	0.398267	0
N76	0.00204598	0.00361554	1.07666e-38	5.41693e-07	0
N77	0.0512264	0.0362851	2.622e-33	3.31937e-05	0
N78	0.0487714	0.0586863	5.11066e-35	1.21983e-05	0
N79	0.00854267	0.0112147	4.1527e-38	5.04002e-07	0
N80	0.00277832	0.00268315	1.22895e-41	1.4821e-08	0
Chaafr	0.0122223	0.0128866	0	2.42071e-09	0
Chacha	0.0122223	0.0128866	0	2.42071e-09	0
N81	0.00404943	0.00399778	2.30789e-42	1.34797e-08	0
Chacaly	0.0087808	0.00940165	0	3.10318e-09	0
Chazey	0.0087808	0.00940165	0	3.10318e-09	0
N82	0.00457199	0.00431242	6.20543e-36	4.09278e-07	0
Chadil	0.0370049	0.040506	0	1.99623e-07	0
