#Nodes with GAIN events with expectation above 0.5
Leiolep: 2.10903
PGA445: 0.676747
Furcep: 1.94159
FGA331: 1.85295
FGA104: 1.04167
FGA174: 1.91008
CGA312: 0.506877
C601: 0.995551
C3125: 1.24704
C3126: 1.33174
C2208: 0.953068
Total number of gain events: 24.4238
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 2.09647
N2: 4.08468
B3088: 0.574493
PGA445: 1.00723
Rhaspe: 1.74063
Rhamar: 1.67612
Rhatem: 0.800835
FGA379: 1.20315
F3015: 1.03763
F1476: 0.98447
N29: 0.777602
FGA465: 0.979651
FGA99: 0.773112
FGA15: 0.760057
FGA489: 1.03127
N43: 0.553943
CGA763: 1.02601
Calboe: 2.5317
CGA429: 1.76409
N50: 1.17893
C984: 1.75103
CGA310: 0.578372
N52: 0.507241
CGA494: 1.032
N55: 1.60126
C404: 1.03445
CGA45: 1.02595
C3121: 0.959288
N84: 1.19748
Total number of loss events: 47.6059
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 3.63191e-20
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.559095
FGA379: 0.999299
N39: 0.686529
N69: 0.959266
N73: 0.967682
N75: 0.613386
N84: 0.99939
Total number of demi-dulications events: 8.71138
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	2.10903	2.09647	0	0.237072	0
N2	0.0374924	4.08468	3.63191e-20	3.48253e-08	0
N3	0.0357677	0.0993401	1.33415e-33	0.559095	0
N4	0.118396	0.29128	3.45536e-39	0.43174	0
N5	0.0335668	0.0360206	1.5727e-42	0.00507625	0
B3088	0.418727	0.574493	0	0.00237528	0
N6	0.0404044	0.0473511	1.30403e-41	0.00103691	0
BGA709	0.341545	0.490408	0	0.00134645	0
BGA309	0.341545	0.490408	0	0.00134645	0
N7	0.060778	0.158285	4.5738e-44	0.00724419	0
N8	0.113752	0.136715	3.42378e-45	0.000183777	0
B11696	0.103355	0.14097	0	1.58351e-05	0
B11609	0.103355	0.14097	0	1.58351e-05	0
N9	0.0133872	0.0353642	3.17241e-49	0.000194045	0
N10	0.00425504	0.00680944	5.27823e-52	3.79953e-06	0
N11	0.0340941	0.0352696	9.73903e-40	1.27962e-06	0
B983	0.140024	0.174897	0	4.31882e-07	0
B11604	0.140024	0.174897	0	4.31882e-07	0
N12	0.0852269	0.101523	1.08816e-41	1.61902e-06	0
BGAA1	0.0618902	0.0816431	0	1.0222e-07	0
BGA584	0.0618902	0.0816431	0	1.0222e-07	0
N13	0.0811607	0.0937468	2.69639e-52	5.08568e-06	0
BGA303	0.0850201	0.111034	0	4.4193e-07	0
BGAB1	0.0850201	0.111034	0	4.4193e-07	0
PGA445	0.676747	1.00723	0	0.438209	0
N14	0.00911479	0.337675	8.97271e-35	5.13111e-08	0
N15	0.00407057	0.427347	1.1894e-42	2.42205e-09	0
Rhaspe	0.160823	1.74063	0	2.71732e-05	0
N16	0.00395841	0.0633618	1.20298e-35	1.27001e-07	0
Rhamar	0.155751	1.67612	0	2.12291e-05	0
Rhatem	0.274479	0.800835	0	0.00153893	0
