#Nodes with GAIN events with expectation above 0.5
Leiolep: 2.05208
N2: 1.65898
Furcep: 1.94426
N57: 1.87418
N63: 1.05603
N64: 1.90006
N75: 1.03341
C3125: 1.28967
N93: 1.39631
C2208: 0.997792
Riebrev: 2.33934
Total number of gain events: 25.7916
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.17188
Rhaspe: 1.69588
Rhamar: 1.63431
Rhatem: 0.780124
N34: 1.07358
N38: 1.01672
N43: 0.96545
N46: 0.768519
FGA465: 0.954408
N59: 0.721698
N61: 0.708387
FGA489: 1.01128
N70: 0.61552
N74: 0.975727
Calboe: 2.51945
N79: 1.61083
N81: 1.46323
N86: 0.974187
N89: 1.55417
C404: 1.01166
N97: 1.0073
N107: 0.966848
N129: 1.1189
Total number of loss events: 35.736
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.05548e-19
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Leiolep: 1.28646
N3: 0.551765
N34: 0.996897
N65: 0.671422
N113: 0.958776
N117: 0.968599
N119: 0.621717
Riebrev: 1.95736
N129: 0.946127
Total number of demi-dulications events: 11.9179
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
N70:ML=17 to N80:ML=15  ProbOfChange = 0.911102  sum expectations= 0.474583
	HEURISTIC ESTIMATION:	Gains = 7.79819e-06	Losses = 1.35523	Duplications = 3.18039e-53	Demi-dupl = 3.15563e-06	Base-number = 0
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	2.05208	1.17188	0	1.28646	0
N2	1.65898	0.483437	2.05545e-19	0.182537	0
N3	0.0531296	0.0171284	2.82503e-25	0.551765	0
N4	0.0881418	0.0601113	6.37725e-29	0.440098	0
N5	0.0119015	0.00874854	3.77157e-32	0.00571182	0
B3088	0.219015	0.2264	0	0.00271876	0
N6	0.0173138	0.0146584	2.02047e-32	0.00122312	0
N7	0.186328	0.196363	1.17907e-43	0.00149561	0
BGA709	8.83584e-08	1.40343e-07	0	3.41545e-10	0
BGA710	8.83584e-08	1.40343e-07	0	3.41545e-10	0
BGA309	0.186415	0.196451	0	0.00149561	0
N8	0.0279304	0.0304145	1.77556e-35	0.00819584	0
N9	0.0482169	0.0465372	7.6211e-34	0.000218941	0
N10	0.0487721	0.0521916	1.35408e-50	1.62868e-05	0
B11696	5.73535e-08	9.25788e-08	0	9.15082e-12	0
B11697	5.73535e-08	9.25788e-08	0	9.15082e-12	0
N11	0.0406848	0.0440473	1.55826e-43	1.62696e-05	0
B11609	0.000405463	0.000462517	0	1.72459e-08	0
BGA392	0.000405463	0.000462517	0	1.72459e-08	0
N12	0.00505331	0.00607074	8.96209e-41	0.000228692	0
N13	0.000683101	0.000727028	1.51209e-46	4.9368e-06	0
N14	0.0116367	0.0104468	1.22855e-40	1.3035e-06	0
N15	0.0666837	0.0685522	4.03934e-55	2.89544e-07	0
B985	7.46211e-08	1.15521e-07	0	2.43245e-13	0
B983	7.46211e-08	1.15521e-07	0	2.43245e-13	0
N16	0.0345267	0.0356898	1.34238e-42	2.84595e-07	0
N17	0.00991848	0.0106238	2.21203e-60	5.24484e-09	0
B199	2.00009e-08	3.24953e-08	0	5.60153e-15	0
BGAA3	2.00009e-08	3.24953e-08	0	5.60153e-15	0
N18	0.00991527	0.0106206	2.22032e-60	5.24483e-09	0
B11604	2.82967e-08	4.59794e-08	0	7.93773e-15	0
BGA583	2.82967e-08	4.59794e-08	0	7.93773e-15	0
N19	0.0202293	0.0197244	9.20053e-42	1.53938e-06	0
N20	0.0444607	0.0456439	1.375e-55	5.36994e-08	0
BGA89	6.62134e-07	1.02507e-06	0	6.411e-13	0
BGA40	6.62134e-07	1.02507e-06	0	6.411e-13	0
