#Nodes with GAIN events with expectation above 0.5
Leiolep: 1.32948
PGA445: 0.544207
Furcep: 1.87542
FGA331: 1.76732
FGA104: 1.04273
FGA174: 1.87026
C601: 1.00162
C3125: 1.29387
C3126: 1.34921
C2208: 0.979996
Total number of gain events: 22.9018
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.38099
N2: 5.66186
PGA445: 0.821154
Rhaspe: 1.93226
Rhamar: 1.86534
Rhatem: 1.01415
FGA379: 1.17976
F3015: 1.05585
F1476: 1.00221
N29: 0.743725
FGA465: 0.991613
FGA99: 0.787955
FGA15: 0.765154
FGA489: 1.04423
N43: 0.582004
CGA763: 1.00908
Calboe: 2.51476
CGA429: 1.71343
N50: 1.22433
C984: 1.67156
CGA310: 0.51286
CGA494: 1.01492
N55: 1.59541
C404: 1.02607
CGA45: 1.01181
C3121: 0.961742
N85: 1.23883
Total number of loss events: 47.1704
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.69172e-16
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.535444
FGA379: 0.996442
N39: 0.669962
N69: 0.957242
N73: 0.967229
N75: 0.620843
N85: 0.943065
Total number of demi-dulications events: 8.76432
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	1.32948	1.38099	2.63114e-16	0.0079931	0
N2	0.0640802	5.66186	6.05808e-18	8.84523e-09	0
N3	0.0297206	0.125054	4.61304e-29	0.535444	0
N4	0.0867736	0.271375	2.7783e-33	0.444258	0
N5	0.0204276	0.0237648	1.69529e-34	0.00602292	0
B3088	0.289533	0.360162	0	0.00292265	0
N6	0.0270334	0.0300154	3.3071e-33	0.00129468	0
BGA709	0.245257	0.312707	0	0.00159585	0
BGA309	0.245257	0.312707	0	0.00159585	0
N7	0.0384441	0.0934818	6.84911e-37	0.00865565	0
N8	0.0702883	0.0751367	1.97841e-36	0.000237428	0
B11696	0.0654101	0.0792759	0	2.01354e-05	0
B11609	0.0654101	0.0792759	0	2.01354e-05	0
N9	0.00857532	0.018103	4.71664e-42	0.000249325	0
N10	0.00216911	0.00283471	6.17579e-45	5.47987e-06	0
N11	0.0215052	0.0194017	4.35017e-39	2.03908e-06	0
B983	0.0936	0.104225	0	7.27672e-07	0
B11604	0.0936	0.104225	0	7.27672e-07	0
N12	0.0545994	0.0563695	7.14729e-40	2.57236e-06	0
BGAA1	0.0417914	0.0485424	0	1.53202e-07	0
BGA584	0.0417914	0.0485424	0	1.53202e-07	0
N13	0.0526338	0.0529758	4.52602e-42	7.5682e-06	0
BGA303	0.0553304	0.0641745	0	6.45011e-07	0
BGAB1	0.0553304	0.0641745	0	6.45011e-07	0
PGA445	0.544207	0.821154	0	0.454942	0
N14	0.0143727	0.34341	7.43445e-31	1.59303e-07	0
N15	0.00802821	0.362708	7.45526e-33	4.27514e-08	0
Rhaspe	0.247464	1.93226	0	0.0010177	0
N16	0.00560867	0.0645161	1.59223e-28	4.5253e-07	0
Rhamar	0.240001	1.86534	0	0.000869348	0
Rhatem	0.376835	1.01415	0	0.00359821	0
N17	0.010894	0.012271	4.15712e-40	3.69791e-07	0
N18	0.0332848	0.0620757	8.92721e-41	0.000313513	0
N19	0.0239949	0.0348626	9.631e-35	6.2531e-06	0
FGA379	0.243563	1.17976	0	0.996442	0
