#Nodes with GAIN events with expectation above 0.5
Leiolep: 2.36798
PGA445: 0.624714
Furcep: 1.94628
FGA331: 1.84254
FGA104: 1.06784
FGA174: 1.928
CGA312: 0.583505
C601: 1.02842
C3125: 1.44756
C12265: 0.533066
C3126: 1.45701
C2208: 0.980686
Riebrev: 2.47294
Total number of gain events: 28.4474
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.17658
N2: 3.96434
PGA445: 0.798562
Rhaspe: 1.91093
Rhamar: 1.84184
Rhatem: 1.01105
FGA379: 1.14833
F3015: 1.04746
F1476: 0.991913
N29: 0.741956
FGA465: 0.981731
FGA99: 0.747993
FGA15: 0.727102
FGA489: 1.03968
N43: 0.548242
CGA763: 0.979098
Calboe: 2.42485
CGA429: 1.60452
N50: 1.18686
C984: 1.6059
CGA494: 0.990658
N55: 1.48599
C404: 1.02381
CGA45: 1.01219
C3121: 0.952603
N85: 1.19713
Total number of loss events: 44.7088
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.71099e-20
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.577944
FGA379: 0.995647
N39: 0.706151
N69: 0.963503
N73: 0.971493
N75: 0.65468
Riebrev: 1.94183
N85: 0.928188
Total number of demi-dulications events: 10.3263
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	2.36798	1.17658	0	0.0782944	0
N2	0.0856947	3.96434	2.71098e-20	1.66965e-08	0
N3	0.0310224	0.0982437	7.39915e-29	0.577944	0
N4	0.0982255	0.221346	1.25069e-32	0.411073	0
N5	0.0208189	0.0218005	1.10645e-34	0.00481448	0
B3088	0.344627	0.389643	0	0.00187235	0
N6	0.0286651	0.0294937	3.55454e-33	0.00090353	0
BGA709	0.293187	0.337375	0	0.00096891	0
BGA309	0.293187	0.337375	0	0.00096891	0
N7	0.0442537	0.0783839	5.81521e-38	0.00652003	0
N8	0.0829513	0.0847768	5.74908e-37	0.000155359	0
B11696	0.0826369	0.0926799	0	1.15403e-05	0
B11609	0.0826369	0.0926799	0	1.15403e-05	0
N9	0.0087242	0.0146293	5.62925e-42	0.00016248	0
N10	0.00222492	0.00253754	1.69591e-45	3.10121e-06	0
N11	0.0228436	0.0208237	3.46239e-38	1.00384e-06	0
B983	0.119835	0.127506	0	2.92674e-07	0
B11604	0.119835	0.127506	0	2.92674e-07	0
N12	0.0641161	0.0647031	2.55311e-40	1.23492e-06	0
BGAA1	0.048397	0.0534606	0	6.5712e-08	0
BGA584	0.048397	0.0534606	0	6.5712e-08	0
N13	0.0591351	0.0585394	5.07137e-44	4.09812e-06	0
BGA303	0.065554	0.0721129	0	3.06853e-07	0
BGAB1	0.065554	0.0721129	0	3.06853e-07	0
PGA445	0.624714	0.798562	0	0.41764	0
N14	0.0154122	0.239938	1.01869e-31	1.81817e-07	0
N15	0.00810612	0.387073	6.2248e-32	8.46215e-09	0
Rhaspe	0.279554	1.91093	0	0.00120814	0
N16	0.00670615	0.0669076	3.10445e-28	2.46126e-07	0
Rhamar	0.27415	1.84184	2.17157e-26	0.000308214	0
Rhatem	0.434037	1.01105	0	0.00248186	0
N17	0.0149918	0.00822758	5.74222e-40	2.1454e-07	0
N18	0.0333204	0.0477014	2.17122e-42	0.000256951	0
N19	0.0239399	0.0381343	1.81268e-34	4.47189e-06	0
FGA379	0.258746	1.14833	0	0.995647	0
N20	0.0569548	0.0337432	3.1853e-31	3.27997e-06	0
N21	0.0468526	0.0378676	4.98491e-31	5.64423e-06	0
N22	0.00298245	0.0423768	2.87002e-35	4.08679e-07	0
F3015	0.0690018	1.04746	0	3.40959e-07	0
N23	0.00449949	0.00898807	1.94387e-37	1.07992e-07	0
N24	0.0168233	0.00439689	4.64659e-37	8.20142e-08	0
N25	0.00455242	0.029983	4.88734e-44	8.51772e-08	0
N26	0.0015476	0.0142444	1.67032e-44	6.71718e-10	0
F1476	0.043645	0.991913	0	1.75849e-08	0
N27	0.00970898	0.00838667	1.02471e-37	4.77275e-09	0
Furcep	1.94628	0.0697017	0	0.0347614	0
N28	0.00177795	0.0469832	1.88155e-36	7.29945e-09	0
Furpol	0.158538	0.0629621	0	2.62338e-06	0
N29	0.00361551	0.741956	1.07287e-38	7.03773e-09	0
N30	0.00580201	0.144919	2.28758e-37	1.48825e-09	0
F2241	0.0124671	0.0394211	0	1.43963e-09	0
Furang	0.0124671	0.0394211	0	1.43963e-09	0
FGA490	0.0297217	0.195794	0	4.2227e-07	0
N31	0.00743109	0.0231037	6.60146e-44	1.24351e-09	0
N32	0.0147481	0.00646265	3.30978e-43	6.49768e-09	0
N33	0.0493278	0.00176733	5.2642e-44	2.06924e-07	0
N34	0.00343839	0.00371892	1.34032e-43	1.13661e-08	0
N35	0.00583599	0.00624285	1.88641e-40	5.18541e-09	0
FGA456	0.00991219	0.0103685	0	3.0621e-09	0
FGA513	0.00991219	0.0103685	0	3.0621e-09	0
F12278	0.0261495	0.0270127	0	9.89101e-09	0
N36	0.159697	0.00517562	3.32033e-40	9.32878e-06	0
Furant	0.0129295	0.16866	0	4.73452e-06	0
FGA331	1.84254	0.00258474	0	0.000867328	0
FGA465	0.0281486	0.981731	0	9.81954e-09	0
N37	0.00648708	0.227196	6.18285e-41	1.56566e-09	0
FGA99	0.0234056	0.747993	0	1.03302e-07	0
N38	0.0174187	0.0281505	5.27235e-39	1.63467e-08	0
FGA15	0.0132461	0.727102	0	2.32173e-08	0
FGA581	0.300733	0.0146095	0	5.23678e-06	0
FGA104	1.06784	0.0633837	0	0.00215106	0
FGA489	0.0657126	1.03968	0	1.26011e-07	0
FGA174	1.928	0.12244	0	0.0353181	0
FurbGB	0.266019	0.275389	0	0.000131195	0
N39	0.00322454	0.0066093	4.78895e-38	0.706151	0
N40	0.0151574	0.0453513	3.93591e-36	0.230636	0
N41	0.0513709	0.467372	2.02677e-37	0.0610124	0
CGA312	0.583505	0.131409	0	0.00110796	0
N42	0.00251088	0.236453	1.08075e-40	0.00101731	0
N43	0.000300504	0.548242	2.38438e-48	7.32615e-05	0
N44	0.010637	0.00477129	2.21675e-48	1.71178e-06	0
N45	0.23981	0.0420365	6.41297e-48	1.21849e-06	0
CGA642	0.0681373	0.0361635	0	2.4306e-08	0
N46	0.0124151	0.00721081	1.33921e-46	1.29617e-08	0
CGA763	0.00586742	0.979098	0	1.10483e-08	0
C601	1.02842	0.00167219	0	1.12474e-08	0
N47	0.00306233	0.0218363	1.65195e-43	1.21073e-07	0
CGA236	0.334263	0.0856258	0	1.26493e-06	0
N48	0.00289168	0.177301	1.49111e-38	2.99635e-08	0
N49	0.0612794	0.139053	6.82691e-34	1.34858e-08	0
Calboe	0.00569287	2.42485	0	1.77935e-08	0
C3125	1.44756	0.0545761	0	0.0180089	0
CGA429	0.0277945	1.60452	0	2.77067e-07	0
N50	9.83908e-05	1.18686	5.46044e-48	1.07841e-06	0
C984	0.0369371	1.6059	0	1.17856e-07	0
N51	0.00120987	0.176237	1.11593e-36	8.72687e-08	0
CGA310	0.0764289	0.47034	0	7.66981e-08	0
N52	0.0147522	0.431846	8.47754e-36	4.85096e-08	0
CGA365	0.106676	0.0834914	0	2.38388e-08	0
CGA494	0.0138425	0.990658	0	4.24606e-09	0
N53	0.278038	0.0341916	5.70576e-45	8.04875e-05	0
N54	0.00431556	0.0611803	1.94509e-42	7.69157e-07	0
C12265	0.533066	0.0336674	0	1.72001e-06	0
N55	0.00912849	1.48599	2.01106e-42	7.41005e-07	0
C404	0.00766631	1.02381	0	3.72658e-09	0
N56	0.00424925	0.0130608	4.21104e-51	3.39878e-09	0
Cl11778	0.00929258	0.0168452	0	2.99222e-10	0
CGA48	0.00929258	0.0168452	0	2.99222e-10	0
C3126	1.45701	0.0146849	0	3.65039e-05	0
N57	0.206347	0.131788	6.23337e-38	0.0618336	0
CGA311	0.089506	0.129725	0	0.000303576	0
N58	0.0085975	0.00287802	3.27528e-39	0.000247836	0
N59	0.00643955	0.0636963	2.97667e-44	5.40908e-05	0
CGA45	0.0235093	1.01219	0	1.05405e-06	0
N60	0.0105493	0.00366534	4.83954e-46	8.04357e-07	0
C3043	0.0375794	0.0331432	0	2.45167e-07	0
CGA364	0.0375794	0.0331432	0	2.45167e-07	0
C2208	0.980686	0.0266247	0	5.51533e-05	0
N61	0.239868	0.23577	1.32841e-33	0.289636	0
N62	0.0167843	0.0276298	2.12942e-36	0.00308522	0
CGA453	0.0289214	0.0168822	0	5.06702e-05	0
N63	0.00304907	0.0397852	2.6114e-45	4.93133e-05	0
CGA501	0.0559138	0.00713853	0	1.33612e-06	0
C3121	0.00137787	0.952603	0	1.33587e-06	0
N64	0.048828	0.0475255	8.36763e-40	0.00313132	0
Calparcri	0.0012978	0.00140712	0	4.67549e-06	0
C3118	0.0012978	0.00140712	0	4.67549e-06	0
N65	0.0050825	0.00169614	6.37599e-43	6.53573e-08	0
N66	0.033822	0.0386546	1.83065e-39	0.000974272	0
N67	0.0443166	0.0495226	1.09725e-34	5.31023e-05	0
N68	0.0191282	0.0210535	3.40962e-32	2.57161e-06	0
N69	0.0303254	0.0310187	2.2607e-35	0.963503	0
Triowe	0.10343	0.107491	0	0.0354709	0
N70	0.00772685	0.00751313	5.85321e-37	0.0254832	0
Trijoh	0.0761487	0.0804594	0	0.00995567	0
Trimel	0.0761487	0.0804594	0	0.00995567	0
N71	0.0759989	0.0781339	2.99716e-33	7.48735e-07	0
N72	0.00742013	0.00863993	1.24516e-32	5.2843e-07	0
Trihoe	0.0260516	0.0280614	0	1.23515e-07	0
Tribit	0.0260516	0.0280614	0	1.23515e-07	0
Trijac	0.047272	0.0505016	0	6.57474e-07	0
N73	0.0850129	0.0864406	9.63012e-34	0.971493	0
Tricri	0.0974071	0.103127	0	0.0274812	0
N74	0.0158646	0.0169508	2.35649e-34	0.0236464	0
Triwie	0.0543082	0.058941	0	0.00383431	0
Triqua	0.0543082	0.058941	0	0.00383431	0
N75	0.0330114	0.0274216	9.10095e-32	0.65468	0
N76	0.160374	0.16506	3.22885e-29	0.323137	0
Kinboe	0.106611	0.121679	0	0.0211809	0
Kinfis	0.106611	0.121679	0	0.0211809	0
Kinxen	0.34627	0.364466	0	0.344317	0
N77	0.0175322	0.00316845	1.69203e-39	3.69221e-06	0
N78	0.105364	0.104514	2.87681e-34	5.28011e-06	0
N79	0.121177	0.14581	4.87823e-28	6.30976e-05	0
N80	0.0219258	0.0279174	2.42743e-33	1.9664e-06	0
N81	0.00484576	0.00497268	2.31912e-34	3.59705e-08	0
Chaafr	0.028086	0.0292929	0	3.15592e-08	0
Chacha	0.028086	0.0292929	0	3.15592e-08	0
N82	0.00790713	0.00818738	6.09394e-35	3.84928e-08	0
Chacaly	0.0215997	0.0226532	0	3.10105e-08	0
Chazey	0.0215997	0.0226532	0	3.10105e-08	0
N83	0.00955409	0.00981922	2.72359e-29	1.28957e-06	0
Chadil	0.0897482	0.0968278	0	5.60741e-06	0
Chasen	0.0897482	0.0968278	0	5.60741e-06	0
Chanam	0.376675	0.41014	0	0.000431233	0
N84	0.0155173	0.00394806	3.89025e-34	0.0634237	0
Riebrev	2.47294	0.0530879	0	1.94183	0
N85	0.262307	1.19713	1.33249e-32	0.928188	0
N86	0.00319666	0.0134269	2.10986e-45	0.000490184	0
N87	0.000147974	0.000500266	8.28389e-51	1.74889e-06	0
Braset	0.0258934	0.0262316	0	1.22721e-07	0
N88	0.00129498	0.00145615	1.52179e-48	1.19107e-07	0
N89	0.00970369	0.00984507	4.10407e-50	3.56243e-09	0
Bramel	0.000595077	0.000630723	0	3.8064e-12	0
Bratha	0.000595077	0.000630723	0	3.8064e-12	0
N90	0.00405735	0.00411551	9.80788e-50	3.53965e-09	0
Bradra	0.00340105	0.00351991	0	2.65648e-11	0
Bratra	0.00340105	0.00351991	0	2.65648e-11	0
N91	0.0111485	0.0116258	6.52852e-50	1.86214e-06	0
Bragut	0.00355652	0.00376959	0	9.6902e-09	0
Braven	0.00355652	0.00376959	0	9.6902e-09	0
N92	0.0105766	0.0192138	4.55749e-38	0.000482333	0
Brapum	0.0142714	0.0165497	0	9.91694e-06	0
Bradam	0.0142714	0.0165497	0	9.91694e-06	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	2.36798	1.17658	0	0.0782944	0
B3088	0.580389	4.69538	2.71098e-20	0.995704	0
BGA709	0.557614	4.6726	2.71098e-20	0.995704	0
BGA309	0.557614	4.6726	2.71098e-20	0.995704	0
B11696	0.424784	4.53977	2.71098e-20	0.995704	0
B11609	0.424784	4.53977	2.71098e-20	0.995704	0
