#Nodes with GAIN events with expectation above 0.5
PGA445: 0.552837
Furcep: 1.92107
FGA331: 1.87386
FGA104: 1.02832
FGA174: 1.87457
C601: 0.999187
C3125: 1.27983
C3134: 1.33022
C2208: 0.977013
Total number of gain events: 19.6428
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
PGA445: 0.576656
Rhaspe: 1.65364
Rhamar: 1.59368
Rhatem: 0.685171
FGA379: 1.10442
F3016: 1.0186
F1476: 0.982801
N30: 0.809809
FGA465: 0.979274
FGA99: 0.798972
FGA15: 0.790863
FGA489: 1.01447
N44: 0.587938
CGA763: 1.00896
Calboe: 2.61579
CGA429: 1.73098
N51: 1.30438
C985: 1.59964
CGA494: 1.00642
N56: 1.60913
C404: 1.02672
CGA45: 1.01253
C3121: 0.965227
N85: 1.09519
Total number of loss events: 36.5063
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 3.20529e-33
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N2: 0.563646
FGA379: 0.999724
N40: 0.696742
N70: 0.962888
N74: 0.970686
N76: 0.62835
N85: 0.999515
Total number of demi-dulications events: 8.42068
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N2	0.0277861	0.018381	2.67064e-33	0.563646	0
N3	0.0879291	0.0800313	1.28128e-41	0.429245	0
N4	0.0204292	0.0124454	6.92216e-42	0.00495306	0
B3088	0.320522	0.349919	0	0.0024452	0
N5	0.02792	0.0216977	3.99564e-38	0.000974868	0
BGA709	0.276909	0.310857	0	0.00119138	0
BGA309	0.276909	0.310857	0	0.00119138	0
N6	0.0376866	0.0493416	3.67923e-46	0.00692831	0
N7	0.0758112	0.0714539	1.62393e-46	0.000166757	0
B11696	0.0698539	0.0822218	0	1.33744e-05	0
B11609	0.0698539	0.0822218	0	1.33744e-05	0
N8	0.00703668	0.0110083	1.55524e-49	0.000175914	0
N9	0.00153393	0.00184121	3.97355e-47	3.2925e-06	0
N10	0.0191712	0.0160952	4.34118e-44	7.53575e-07	0
B985	0.103062	0.10987	0	1.57219e-07	0
N11	0.0513914	0.0557725	4.69003e-54	1.548e-07	0
B199	0.0129447	0.0153716	0	3.06182e-09	0
B11604	0.0129447	0.0153716	0	3.06182e-09	0
N12	0.0301892	0.0293063	4.15473e-47	8.82489e-07	0
BGA89	0.0654293	0.0700441	0	2.83154e-08	0
N13	0.00752716	0.00800386	3.24569e-51	2.38497e-08	0
BGAA2	0.0398443	0.0439824	0	4.47112e-09	0
BGA584	0.0398443	0.0439824	0	4.47112e-09	0
N14	0.0540651	0.0496493	4.07685e-49	3.89899e-06	0
BGA304	0.0593903	0.0678452	0	3.09353e-07	0
BGAB1	0.0593903	0.0678452	0	3.09353e-07	0
PGA445	0.552837	0.576656	0	0.437369	0
N15	0.00782183	0.018	2.73546e-37	3.3546e-07	0
N16	0.00416709	0.453286	7.25145e-41	2.24253e-09	0
Rhaspe	0.10797	1.65364	0	0.00103646	0
N17	0.00284699	0.0603493	5.91883e-36	3.68509e-08	0
Rhamar	0.106055	1.59368	0	0.000840398	0
Rhatem	0.196042	0.685171	0	0.00105751	0
N18	0.00858928	0.000716004	1.32243e-45	6.36429e-09	0
N19	0.0164527	0.0156946	2.23406e-48	0.00026508	0
N20	0.011622	0.0168575	1.70587e-43	1.62361e-06	0
FGA379	0.140619	1.10442	0	0.999724	0
N21	0.0287728	0.0150487	1.11782e-39	3.73013e-07	0
N22	0.0276428	0.021408	6.01404e-40	7.96126e-07	0
N23	0.00106453	0.0286827	7.28785e-42	8.98379e-08	0
