#Nodes with GAIN events with expectation above 0.5
Leiolep: 2.08029
B3088: 0.533883
PGA445: 0.804274
Furcep: 1.87253
FGA331: 1.84315
FGA104: 1.04885
FGA174: 1.87644
CGA312: 0.680711
C601: 1.0127
C3125: 1.37361
C12265: 0.544875
C3126: 1.45606
C2208: 0.973587
Riebrev: 2.26319
Total number of gain events: 29.8214
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 2.21272
N2: 5.51778
B3088: 0.732995
BGA709: 0.629637
BGA309: 0.629637
PGA445: 1.24078
Rhaspe: 1.78186
Rhamar: 1.71565
Rhatem: 0.867988
FGA379: 1.21851
F3015: 1.03868
F1476: 0.982604
N29: 0.764088
FGA465: 0.980923
FGA99: 0.773413
FGA15: 0.75797
FGA489: 1.03018
N41: 0.530213
CGA763: 1.01721
Calboe: 2.63648
CGA429: 1.67523
N50: 1.08545
C984: 1.77112
CGA310: 0.617251
N52: 0.533235
CGA494: 1.03541
N55: 1.50373
C404: 1.03537
CGA45: 1.02397
C3121: 0.942691
Kinxen: 0.535594
Riebrev: 1.17162
N85: 1.27794
Total number of loss events: 53.7625
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 3.40001e-22
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
N3: 0.504443
FGA379: 0.998788
N39: 0.626779
N69: 0.946199
N73: 0.958495
N75: 0.561761
Riebrev: 2.07899
N85: 0.910852
Total number of demi-dulications events: 10.8122
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	2.08029	2.21272	0	0.0198124	0
N2	0.0288494	5.51778	3.40001e-22	1.45026e-08	0
N3	0.0439632	0.125734	4.04404e-33	0.504443	0
N4	0.163105	0.382702	1.73883e-38	0.471464	0
N5	0.045182	0.0526892	4.13988e-42	0.00685272	0
B3088	0.533883	0.732995	0	0.00437813	0
N6	0.0542966	0.0669275	3.98999e-41	0.00170154	0
BGA709	0.443149	0.629637	0	0.00267742	0
BGA309	0.443149	0.629637	0	0.00267742	0
N7	0.0842759	0.204092	5.55635e-46	0.0108477	0
N8	0.150746	0.186919	1.3905e-44	0.000345419	0
B11696	0.141271	0.191831	0	3.8189e-05	0
B11609	0.141271	0.191831	0	3.8189e-05	0
N9	0.0215949	0.0497599	2.06304e-48	0.000368204	0
N10	0.00645158	0.0101844	1.99205e-52	9.04772e-06	0
N11	0.0491095	0.0540987	7.26807e-41	3.82891e-06	0
B983	0.203482	0.253323	0	1.79731e-06	0
B11604	0.203482	0.253323	0	1.79731e-06	0
N12	0.118482	0.145637	1.61243e-43	5.11959e-06	0
BGAA1	0.0869205	0.114594	0	3.90502e-07	0
BGA584	0.0869205	0.114594	0	3.90502e-07	0
N13	0.111537	0.133849	1.15242e-51	1.31563e-05	0
BGA303	0.115386	0.151636	0	1.43256e-06	0
BGAB1	0.115386	0.151636	0	1.43256e-06	0
PGA445	0.804274	1.24078	0	0.482517	0
N14	0.0101987	0.435513	5.68155e-37	4.89662e-08	0
N15	0.0062164	0.426992	1.51422e-42	4.51395e-09	0
Rhaspe	0.161724	1.78186	0	0.000402186	0
N16	0.00430336	0.0653451	2.07581e-36	2.16552e-07	0
Rhamar	0.156931	1.71565	0	0.000267968	0
Rhatem	0.299515	0.867988	0	0.00251005	0
N17	0.0101658	0.0128443	3.14653e-48	7.9065e-08	0
N18	0.0310855	0.0573772	3.0667e-52	0.000500613	0
N19	0.0212867	0.0305433	1.15859e-44	7.58275e-06	0
