#Nodes with GAIN events
N3: 1
B3088: 1
BGA309: 1
N6: 1
N8: 1
Rhatem: 2
F3015: 1
N33: 1
CGA429: 2
C3126: 1
N58: 1
N61: 1
Trimel: 1
Kinboe: 1
Kinxen: 1
N80: 1
Chanam: 1
Total number of gain events: 19
#+++++++++++++++++++++++++++++

#Nodes with LOSS events
B3088: 1
N7: 1
BGAB1: 1
PGA445: 1
Rhaspe: 2
F2241: 1
N40: 1
N44: 1
Calboe: 1
C984: 1
C12265: 2
CGA501: 1
Trijoh: 1
N70: 1
Trijac: 1
N72: 1
Kinxen: 1
N78: 1
N81: 1
Chacaly: 1
Chazey: 1
Chadil: 1
Chanam: 1
N84: 1
Total number of loss events: 26
#+++++++++++++++++++++++++++++

#Nodes with duplication events
Total number of duplication events: 0
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events
BGA709: 1
CGA642: 1
N47: 1
C2208: 1
Triowe: 1
Bratra: 1
Total number of demi-dulications events: 6
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with base number transitions

Total number of base number transitions: 0
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions to max chromosome allowed
Total number of transitions to max chromosome: 0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
B3088	2	1	0	0	0
BGA709	1	0	0	1	0
BGA309	2	0	0	0	0
B11696	2	1	0	0	0
B11609	2	1	0	0	0
B983	3	0	0	0	0
B11604	3	0	0	0	0
BGAA1	3	0	0	0	0
BGA584	3	0	0	0	0
BGA303	3	0	0	0	0
BGAB1	3	1	0	0	0
PGA445	0	1	0	0	0
Rhaspe	0	2	0	0	0
Rhamar	0	0	0	0	0
Rhatem	2	0	0	0	0
FGA379	0	0	0	0	0
F3015	1	0	0	0	0
F1476	0	0	0	0	0
Furcep	0	0	0	0	0
Furpol	0	0	0	0	0
F2241	0	1	0	0	0
Furang	0	0	0	0	0
FGA490	0	0	0	0	0
FGA456	1	0	0	0	0
FGA513	1	0	0	0	0
F12278	1	0	0	0	0
Furant	0	0	0	0	0
FGA331	0	0	0	0	0
FGA465	0	0	0	0	0
FGA99	0	0	0	0	0
FGA15	0	0	0	0	0
FGA581	0	0	0	0	0
FGA104	0	0	0	0	0
FGA489	0	0	0	0	0
FGA174	0	0	0	0	0
FurbGB	0	0	0	0	0
CGA312	0	1	0	0	0
CGA642	0	2	0	1	0
CGA763	0	2	0	0	0
C601	0	2	0	0	0
CGA236	0	1	0	0	0
Calboe	0	2	0	1	0
C3125	0	1	0	1	0
CGA429	2	1	0	1	0
C984	0	2	0	0	0
CGA310	0	1	0	0	0
CGA365	0	1	0	0	0
CGA494	0	1	0	0	0
C12265	0	3	0	0	0
C404	0	1	0	0	0
Cl11778	0	1	0	0	0
CGA48	0	1	0	0	0
C3126	1	1	0	0	0
CGA311	0	0	0	0	0
CGA45	1	0	0	0	0
C3043	1	0	0	0	0
CGA364	1	0	0	0	0
C2208	0	0	0	1	0
CGA453	1	0	0	0	0
CGA501	1	1	0	0	0
C3121	1	0	0	0	0
Calparcri	0	0	0	0	0
C3118	0	0	0	0	0
Triowe	0	0	0	1	0
Trijoh	0	1	0	0	0
Trimel	1	0	0	0	0
Trihoe	0	1	0	0	0
Tribit	0	1	0	0	0
Trijac	0	2	0	0	0
Tricri	0	1	0	0	0
Triwie	0	1	0	0	0
Triqua	0	1	0	0	0
Kinboe	1	0	0	0	0
Kinfis	0	0	0	0	0
Kinxen	1	1	0	0	0
Chaafr	1	1	0	0	0
Chacha	1	1	0	0	0
Chacaly	0	3	0	0	0
Chazey	0	3	0	0	0
Chadil	0	2	0	0	0
Chasen	0	1	0	0	0
Chanam	1	1	0	0	0
Braset	0	1	0	0	0
Bramel	0	1	0	0	0
Bratha	0	1	0	0	0
Bradra	0	1	0	0	0
Bratra	0	1	0	1	0
Bragut	0	1	0	0	0
Braven	0	1	0	0	0
Brapum	0	0	0	0	0
Bradam	0	0	0	0	0
