#Nodes with GAIN events with expectation above 0.5
Leiolep: 0.873001
Furcep: 1.85641
FGA331: 1.75874
FGA104: 1.04515
FGA174: 1.83928
C601: 1.01328
C3125: 1.23
C3126: 1.30898
C2208: 0.986621
Total number of gain events: 19.3488
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
Leiolep: 1.22059
Rhaspe: 1.74264
Rhamar: 1.67681
Rhatem: 0.814858
FGA379: 1.08113
F3015: 1.02011
F1476: 0.981133
N29: 0.77754
FGA465: 0.973288
FGA99: 0.770127
FGA15: 0.755229
FGA489: 1.01432
N43: 0.639858
CGA763: 0.994823
Calboe: 2.61724
CGA429: 1.70071
N50: 1.36706
C984: 1.52431
CGA494: 0.992181
N55: 1.6353
C404: 1.01894
CGA45: 1.0077
C3121: 0.969895
N84: 1.07884
Total number of loss events: 37.1906
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 3.38937e-21
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Leiolep: 1.01085
N3: 0.567298
FGA379: 0.999698
N39: 0.683527
N69: 0.961251
N73: 0.970268
N75: 0.634052
N84: 0.99941
Total number of demi-dulications events: 9.55266
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
Leiolep	0.873001	1.22059	0	1.01085	0
N2	0.22413	0.473927	3.38933e-21	0.00229941	0
N3	0.0195777	0.0173882	4.4147e-26	0.567298	0
N4	0.0599589	0.0670781	3.81614e-31	0.425227	0
N5	0.0112343	0.00814537	5.63238e-36	0.00518426	0
B3088	0.213161	0.22544	0	0.0022857	0
N6	0.0166206	0.0135799	9.47384e-35	0.00105567	0
BGA709	0.173918	0.189236	0	0.00123002	0
BGA309	0.173918	0.189236	0	0.00123002	0
N7	0.0244227	0.0305739	3.01688e-37	0.00727122	0
N8	0.0486975	0.0464683	4.15543e-38	0.00018456	0
B11696	0.0474234	0.0526865	0	1.46269e-05	0
B11609	0.0474234	0.0526865	0	1.46269e-05	0
N9	0.00473876	0.0062345	3.21399e-44	0.000193412	0
N10	0.000911989	0.000840034	6.53145e-44	3.95888e-06	0
N11	0.0127026	0.0105706	1.11959e-39	1.37613e-06	0
B983	0.0676245	0.0713667	0	4.31017e-07	0
B11604	0.0676245	0.0713667	0	4.31017e-07	0
N12	0.0361631	0.0349655	1.35479e-40	1.71649e-06	0
BGAA1	0.0272948	0.0301025	0	9.18707e-08	0
BGA584	0.0272948	0.0301025	0	9.18707e-08	0
N13	0.0329686	0.0309267	3.14957e-43	5.34716e-06	0
BGA303	0.0381681	0.0417481	0	4.22568e-07	0
BGAB1	0.0381681	0.0417481	0	4.22568e-07	0
PGA445	0.424756	0.443417	0	0.432734	0
N14	0.012911	0.0409369	5.07637e-30	1.42278e-05	0
N15	0.00428222	0.412549	6.83961e-32	9.1041e-08	0
Rhaspe	0.163234	1.74264	0	0.000760176	0
