#Nodes with GAIN events with expectation above 0.5
PGA445: 0.564559
Furcep: 1.93785
FGA331: 1.87302
FGA104: 1.04471
FGA174: 1.96543
CGA312: 0.537069
C601: 1.02524
C3125: 1.39441
C12265: 0.509004
C3126: 1.45158
C2208: 1.00105
Riebrev: 2.2601
Total number of gain events: 23.2117
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
PGA445: 0.578456
Rhaspe: 1.67379
Rhamar: 1.61105
Rhatem: 0.735833
FGA379: 1.11507
F3015: 1.00988
F1476: 0.970172
N28: 0.785994
FGA465: 0.965195
FGA99: 0.757058
FGA15: 0.74705
FGA489: 1.00487
N42: 0.558015
CGA763: 0.982492
Calboe: 2.51711
CGA429: 1.61799
N49: 1.26189
C984: 1.53783
CGA494: 0.987527
N54: 1.49712
C404: 1.01746
CGA45: 1.01073
C3121: 0.955507
N84: 1.14291
Total number of loss events: 36.4987
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 4.55256e-31
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
PGA445: 0.500589
FGA379: 0.99971
N38: 0.621285
N68: 0.94785
N72: 0.960551
N74: 0.562791
Riebrev: 1.92109
N84: 0.919561
Total number of demi-dulications events: 10.6434
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N2	0.0204594	0.0133666	2.53601e-31	0.499427	0
N3	0.0819372	0.0764016	3.3012e-35	0.488125	0
N4	0.0192388	0.013382	2.01218e-38	0.00751197	0
B3088	0.332858	0.352739	0	0.00493361	0
N5	0.0279898	0.0233032	1.04165e-37	0.00193034	0
BGA709	0.279078	0.303645	0	0.00300315	0
BGA309	0.279078	0.303645	0	0.00300315	0
N6	0.0392855	0.0468428	5.17242e-40	0.0120186	0
N7	0.0779843	0.0749823	3.90361e-39	0.000387945	0
B11696	0.0740402	0.0834914	0	4.05998e-05	0
B11609	0.0740402	0.0834914	0	4.05998e-05	0
N8	0.00749873	0.00992926	7.91905e-46	0.000411669	0
N9	0.00180839	0.00171033	6.95824e-48	1.0458e-05	0
N10	0.0212269	0.0180615	3.30509e-40	4.52435e-06	0
B983	0.107136	0.114418	0	1.8561e-06	0
B11604	0.107136	0.114418	0	1.8561e-06	0
N11	0.0569967	0.0558401	5.45478e-42	5.97135e-06	0
BGAA1	0.041547	0.0468202	0	4.12117e-07	0
BGA584	0.041547	0.0468202	0	4.12117e-07	0
N12	0.0517919	0.0491441	7.89834e-46	1.52808e-05	0
BGA303	0.0589272	0.0655935	0	1.57586e-06	0
BGAB1	0.0589272	0.0655935	0	1.57586e-06	0
PGA445	0.564559	0.578456	0	0.500589	0
N13	0.00819861	0.0195581	3.6596e-34	1.30585e-06	0
N14	0.00473408	0.4574	2.89127e-37	9.31544e-09	0
Rhaspe	0.134709	1.67379	0	0.000653525	0
N15	0.0030247	0.0616348	1.77046e-31	7.30491e-08	0
Rhamar	0.130316	1.61105	0	0.000731324	0
Rhatem	0.252217	0.735833	0	0.00126721	0
