#Nodes with GAIN events
N3: 1
B3088: 2
B11604: 1
BGA303: 1
PGA445: 2
Rhaspe: 1
N19: 2
F1476: 1
FGA104: 1
CGA48: 1
N57: 1
C3043: 1
N75: 1
N87: 1
Total number of gain events: 17
#+++++++++++++++++++++++++++++

#Nodes with LOSS events
N3: 1
B11696: 1
B11609: 1
B11604: 1
Furant: 1
FGA174: 1
N44: 1
N48: 1
N51: 1
N52: 1
N69: 2
Trihoe: 1
Kinboe: 2
Kinfis: 1
N77: 1
N84: 1
Bramel: 1
Total number of loss events: 19
#+++++++++++++++++++++++++++++

#Nodes with duplication events
Total number of duplication events: 0
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events
BGA309: 1
C3126: 1
N72: 1
Chanam: 1
Total number of demi-dulications events: 4
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with base number transitions

Total number of base number transitions: 0
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions to max chromosome allowed
Total number of transitions to max chromosome: 0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
B3088	3	1	0	0	0
BGA709	1	1	0	0	0
BGA309	1	1	0	1	0
B11696	1	2	0	0	0
B11609	1	2	0	0	0
B983	1	1	0	0	0
B11604	2	2	0	0	0
BGAA1	1	1	0	0	0
BGA584	1	1	0	0	0
BGA303	2	1	0	0	0
BGAB1	1	1	0	0	0
PGA445	2	0	0	0	0
Rhaspe	1	0	0	0	0
Rhamar	0	0	0	0	0
Rhatem	0	0	0	0	0
FGA379	0	0	0	0	0
F3015	2	0	0	0	0
F1476	3	0	0	0	0
Furcep	2	0	0	0	0
Furpol	2	0	0	0	0
F2241	2	0	0	0	0
Furang	2	0	0	0	0
FGA490	2	0	0	0	0
FGA456	2	0	0	0	0
FGA513	2	0	0	0	0
F12278	2	0	0	0	0
Furant	2	1	0	0	0
FGA331	2	0	0	0	0
FGA465	2	0	0	0	0
FGA99	2	0	0	0	0
FGA15	2	0	0	0	0
FGA581	2	0	0	0	0
FGA104	3	0	0	0	0
FGA489	2	0	0	0	0
FGA174	2	1	0	0	0
FurbGB	2	0	0	0	0
CGA312	0	0	0	0	0
CGA642	0	1	0	0	0
CGA763	0	1	0	0	0
C601	0	1	0	0	0
CGA236	0	0	0	0	0
Calboe	0	1	0	0	0
C3125	0	1	0	0	0
CGA429	0	0	0	0	0
C984	0	0	0	0	0
CGA310	0	0	0	0	0
CGA365	0	1	0	0	0
CGA494	0	1	0	0	0
C12265	0	1	0	0	0
C404	0	1	0	0	0
Cl11778	0	1	0	0	0
CGA48	1	1	0	0	0
C3126	0	1	0	1	0
CGA311	0	0	0	0	0
CGA45	1	0	0	0	0
C3043	2	0	0	0	0
CGA364	1	0	0	0	0
C2208	1	0	0	0	0
CGA453	0	0	0	0	0
CGA501	0	0	0	0	0
C3121	0	0	0	0	0
Calparcri	0	0	0	0	0
C3118	0	0	0	0	0
Triowe	0	0	0	0	0
Trijoh	0	2	0	0	0
Trimel	0	2	0	0	0
Trihoe	0	1	0	0	0
Tribit	0	0	0	0	0
Trijac	0	0	0	0	0
Tricri	0	0	0	1	0
Triwie	0	0	0	1	0
Triqua	0	0	0	1	0
Kinboe	1	2	0	0	0
Kinfis	1	1	0	0	0
Kinxen	0	0	0	0	0
Chaafr	0	1	0	0	0
Chacha	0	1	0	0	0
Chacaly	0	1	0	0	0
Chazey	0	1	0	0	0
Chadil	0	1	0	0	0
Chasen	0	1	0	0	0
Chanam	0	1	0	1	0
Braset	0	1	0	0	0
Bramel	1	2	0	0	0
Bratha	1	1	0	0	0
Bradra	0	1	0	0	0
Bratra	0	1	0	0	0
Bragut	0	1	0	0	0
Braven	0	1	0	0	0
Brapum	0	0	0	0	0
Bradam	0	0	0	0	0
