#Nodes with GAIN events with expectation above 0.5
N2: 0.693573
N3: 0.987185
B3088: 0.584525
PGA445: 1.60216
Furcep: 1.95217
FGA331: 1.84201
FGA104: 1.05172
FGA174: 1.96422
CGA312: 0.662531
C601: 0.998542
C3125: 1.33283
C12265: 0.523176
C3126: 1.4265
C2208: 0.980706
Total number of gain events: 28.4038
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
B3088: 0.594981
BGA709: 0.5351
BGA309: 0.5351
PGA445: 0.76179
N13: 0.614644
N14: 0.504732
Rhaspe: 1.90477
Rhamar: 1.82056
Rhatem: 0.984809
FGA379: 1.22676
F3015: 1.05581
F1476: 1.00181
N28: 0.768486
FGA465: 0.98448
FGA99: 0.767372
FGA15: 0.750722
FGA489: 1.04797
N40: 0.530645
CGA763: 1.02642
Calboe: 2.5985
CGA429: 1.71112
N49: 1.08421
C984: 1.79246
CGA310: 0.636151
N51: 0.546066
CGA494: 1.0322
N54: 1.51293
C404: 1.03401
CGA45: 1.03501
C3121: 0.951035
Kinxen: 0.566121
N83: 1.28163
Total number of loss events: 44.5365
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
Total number of duplication events: 2.03029e-28
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
FGA379: 0.997853
N38: 0.740371
N68: 0.964807
N72: 0.970703
N74: 0.666449
N83: 0.996594
Total number of demi-dulications events: 6.81484
#+++++++++++++++++++++++++++++

#+++++++++++++++++++++++++++++

#Nodes with transitions in base number with expectation above 0.5
Total number of transitions in base number: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION	BASE-NUMBER
N2	0.693573	0.0167263	2.03011e-28	0.00028555	0
N3	0.987185	0.09284	1.70927e-37	0.000756824	0
N4	0.0773526	0.0244793	5.49791e-44	1.7112e-05	0
B3088	0.584525	0.594981	0	0.000317787	0
N5	0.0700249	0.0421126	2.82582e-44	2.77767e-06	0
BGA709	0.496985	0.5351	0	0.000276631	0
BGA309	0.496985	0.5351	0	0.000276631	0
N6	0.16915	0.0949226	2.04557e-48	2.22844e-05	0
N7	0.166844	0.160882	8.02111e-51	4.88624e-07	0
B11696	0.147131	0.182703	0	1.2703e-07	0
B11609	0.147131	0.182703	0	1.2703e-07	0
N8	0.0277676	0.0261458	6.93685e-54	5.05159e-07	0
N9	0.0069231	0.00646339	2.36219e-55	7.81818e-09	0
N10	0.0481939	0.0435057	1.48921e-42	2.183e-09	0
B983	0.203503	0.239884	0	7.96884e-09	0
B11604	0.203503	0.239884	0	7.96884e-09	0
N11	0.12458	0.133284	9.60862e-45	2.71452e-09	0
BGAA1	0.0876122	0.1106	0	1.88008e-08	0
BGA584	0.0876122	0.1106	0	1.88008e-08	0
N12	0.116782	0.119148	2.20421e-56	1.01299e-08	0
BGA303	0.120371	0.149237	0	2.2616e-08	0
BGAB1	0.120371	0.149237	0	2.2616e-08	0
PGA445	1.60216	0.76179	0	0.0154883	0
N13	1.7022e-06	0.614644	1.54691e-32	2.70908e-09	0
N14	0.00633186	0.504732	1.16504e-38	1.75743e-10	0
Rhaspe	0.193589	1.90477	0	0.000439895	0
N15	0.00458544	0.0748696	1.58943e-35	1.82829e-07	0
Rhamar	0.180244	1.82056	0	0.000340317	0
Rhatem	0.342853	0.984809	0	0.000665187	0
N16	0.00248413	0.112534	7.90885e-44	1.62684e-08	0
N17	0.0311627	0.10232	8.34212e-47	0.000922863	0
N18	0.0227999	0.0377913	3.06078e-44	6.31089e-06	0
